vehicle_id,make,make_slug,model,model_slug,year,year_bucket,body_type,fuel_types,transmissions,source_markets,candidate_priority,tags,blueprint_family,image_name,save_directory
toyota-axio-2009,Toyota,toyota,Axio,axio,2009,old,sedan,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,popular|kenya|hybrid,toyota-axio,toyota-axio-2009-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/axio/2009/
toyota-axio-2012,Toyota,toyota,Axio,axio,2012,old,sedan,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,popular|kenya|hybrid,toyota-axio,toyota-axio-2012-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/axio/2012/
toyota-axio-2015,Toyota,toyota,Axio,axio,2015,fairly_recent,sedan,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,popular|kenya|hybrid,toyota-axio,toyota-axio-2015-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/axio/2015/
toyota-axio-2016,Toyota,toyota,Axio,axio,2016,fairly_recent,sedan,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,popular|kenya|hybrid,toyota-axio,toyota-axio-2016-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/axio/2016/
toyota-axio-2021,Toyota,toyota,Axio,axio,2021,very_recent,sedan,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,popular|kenya|hybrid,toyota-axio,toyota-axio-2021-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/axio/2021/
toyota-axio-2023,Toyota,toyota,Axio,axio,2023,very_recent,sedan,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,popular|kenya|hybrid,toyota-axio,toyota-axio-2023-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/axio/2023/
toyota-camry-2003,Toyota,toyota,Camry,camry,2003,old,sedan,petrol,automatic,japan|uae|uk|local-dealer,high,popular|sedan,toyota-camry,toyota-camry-2003-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/camry/2003/
toyota-camry-2007,Toyota,toyota,Camry,camry,2007,old,sedan,petrol,automatic,japan|uae|uk|local-dealer,high,popular|sedan,toyota-camry,toyota-camry-2007-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/camry/2007/
toyota-camry-2009,Toyota,toyota,Camry,camry,2009,old,sedan,petrol,automatic,japan|uae|uk|local-dealer,high,popular|sedan,toyota-camry,toyota-camry-2009-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/camry/2009/
toyota-camry-2015,Toyota,toyota,Camry,camry,2015,fairly_recent,sedan,petrol,automatic,japan|uae|uk|local-dealer,high,popular|sedan,toyota-camry,toyota-camry-2015-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/camry/2015/
toyota-camry-2018,Toyota,toyota,Camry,camry,2018,fairly_recent,sedan,petrol,automatic,japan|uae|uk|local-dealer,high,popular|sedan,toyota-camry,toyota-camry-2018-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/camry/2018/
toyota-camry-2020,Toyota,toyota,Camry,camry,2020,very_recent,sedan,petrol,automatic,japan|uae|uk|local-dealer,high,popular|sedan,toyota-camry,toyota-camry-2020-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/camry/2020/
toyota-camry-2022,Toyota,toyota,Camry,camry,2022,very_recent,sedan,petrol,automatic,japan|uae|uk|local-dealer,high,popular|sedan,toyota-camry,toyota-camry-2022-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/camry/2022/
toyota-camry-2024,Toyota,toyota,Camry,camry,2024,very_recent,sedan,petrol,automatic,japan|uae|uk|local-dealer,high,popular|sedan,toyota-camry,toyota-camry-2024-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/camry/2024/
toyota-corolla-2003,Toyota,toyota,Corolla,corolla,2003,old,sedan,petrol,automatic|cvt,japan|uae|uk|south-africa|local-dealer,high,popular|family,toyota-corolla,toyota-corolla-2003-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/corolla/2003/
toyota-corolla-2005,Toyota,toyota,Corolla,corolla,2005,old,sedan,petrol,automatic|cvt,japan|uae|uk|south-africa|local-dealer,high,popular|family,toyota-corolla,toyota-corolla-2005-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/corolla/2005/
toyota-corolla-2008,Toyota,toyota,Corolla,corolla,2008,old,sedan,petrol,automatic|cvt,japan|uae|uk|south-africa|local-dealer,high,popular|family,toyota-corolla,toyota-corolla-2008-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/corolla/2008/
toyota-corolla-2010,Toyota,toyota,Corolla,corolla,2010,old,sedan,petrol,automatic|cvt,japan|uae|uk|south-africa|local-dealer,high,popular|family,toyota-corolla,toyota-corolla-2010-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/corolla/2010/
toyota-corolla-2012,Toyota,toyota,Corolla,corolla,2012,old,sedan,petrol,automatic|cvt,japan|uae|uk|south-africa|local-dealer,high,popular|family,toyota-corolla,toyota-corolla-2012-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/corolla/2012/
toyota-corolla-2014,Toyota,toyota,Corolla,corolla,2014,fairly_recent,sedan,petrol,automatic|cvt,japan|uae|uk|south-africa|local-dealer,high,popular|family,toyota-corolla,toyota-corolla-2014-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/corolla/2014/
toyota-corolla-2016,Toyota,toyota,Corolla,corolla,2016,fairly_recent,sedan,petrol,automatic|cvt,japan|uae|uk|south-africa|local-dealer,high,popular|family,toyota-corolla,toyota-corolla-2016-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/corolla/2016/
toyota-corolla-2020,Toyota,toyota,Corolla,corolla,2020,very_recent,sedan,petrol,automatic|cvt,japan|uae|uk|south-africa|local-dealer,high,popular|family,toyota-corolla,toyota-corolla-2020-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/corolla/2020/
toyota-corolla-2022,Toyota,toyota,Corolla,corolla,2022,very_recent,sedan,petrol,automatic|cvt,japan|uae|uk|south-africa|local-dealer,high,popular|family,toyota-corolla,toyota-corolla-2022-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/corolla/2022/
toyota-corolla-2024,Toyota,toyota,Corolla,corolla,2024,very_recent,sedan,petrol,automatic|cvt,japan|uae|uk|south-africa|local-dealer,high,popular|family,toyota-corolla,toyota-corolla-2024-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/corolla/2024/
toyota-hilux-2005,Toyota,toyota,Hilux,hilux,2005,old,pickup,diesel,manual|automatic,japan|uae|south-africa|local-dealer,high,pickup|work,toyota-hilux,toyota-hilux-2005-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/hilux/2005/
toyota-hilux-2008,Toyota,toyota,Hilux,hilux,2008,old,pickup,diesel,manual|automatic,japan|uae|south-africa|local-dealer,high,pickup|work,toyota-hilux,toyota-hilux-2008-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/hilux/2008/
toyota-hilux-2012,Toyota,toyota,Hilux,hilux,2012,old,pickup,diesel,manual|automatic,japan|uae|south-africa|local-dealer,high,pickup|work,toyota-hilux,toyota-hilux-2012-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/hilux/2012/
toyota-hilux-2018,Toyota,toyota,Hilux,hilux,2018,fairly_recent,pickup,diesel,manual|automatic,japan|uae|south-africa|local-dealer,high,pickup|work,toyota-hilux,toyota-hilux-2018-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/hilux/2018/
toyota-hilux-2022,Toyota,toyota,Hilux,hilux,2022,very_recent,pickup,diesel,manual|automatic,japan|uae|south-africa|local-dealer,high,pickup|work,toyota-hilux,toyota-hilux-2022-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/hilux/2022/
toyota-hilux-2024,Toyota,toyota,Hilux,hilux,2024,very_recent,pickup,diesel,manual|automatic,japan|uae|south-africa|local-dealer,high,pickup|work,toyota-hilux,toyota-hilux-2024-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/hilux/2024/
toyota-land-cruiser-2004,Toyota,toyota,Land Cruiser,land-cruiser,2004,old,suv,petrol|diesel,automatic,uae|japan|south-africa|local-dealer,high,premium|suv,toyota-land-cruiser,toyota-land-cruiser-2004-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/land-cruiser/2004/
toyota-land-cruiser-2008,Toyota,toyota,Land Cruiser,land-cruiser,2008,old,suv,petrol|diesel,automatic,uae|japan|south-africa|local-dealer,high,premium|suv,toyota-land-cruiser,toyota-land-cruiser-2008-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/land-cruiser/2008/
toyota-land-cruiser-2012,Toyota,toyota,Land Cruiser,land-cruiser,2012,old,suv,petrol|diesel,automatic,uae|japan|south-africa|local-dealer,high,premium|suv,toyota-land-cruiser,toyota-land-cruiser-2012-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/land-cruiser/2012/
toyota-land-cruiser-2016,Toyota,toyota,Land Cruiser,land-cruiser,2016,fairly_recent,suv,petrol|diesel,automatic,uae|japan|south-africa|local-dealer,high,premium|suv,toyota-land-cruiser,toyota-land-cruiser-2016-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/land-cruiser/2016/
toyota-land-cruiser-2020,Toyota,toyota,Land Cruiser,land-cruiser,2020,very_recent,suv,petrol|diesel,automatic,uae|japan|south-africa|local-dealer,high,premium|suv,toyota-land-cruiser,toyota-land-cruiser-2020-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/land-cruiser/2020/
toyota-land-cruiser-2023,Toyota,toyota,Land Cruiser,land-cruiser,2023,very_recent,suv,petrol|diesel,automatic,uae|japan|south-africa|local-dealer,high,premium|suv,toyota-land-cruiser,toyota-land-cruiser-2023-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/land-cruiser/2023/
toyota-noah-2004,Toyota,toyota,Noah / Voxy,noah,2004,old,mpv,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,family|mpv,toyota-noah,toyota-noah-2004-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/noah/2004/
toyota-noah-2007,Toyota,toyota,Noah / Voxy,noah,2007,old,mpv,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,family|mpv,toyota-noah,toyota-noah-2007-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/noah/2007/
toyota-noah-2010,Toyota,toyota,Noah / Voxy,noah,2010,old,mpv,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,family|mpv,toyota-noah,toyota-noah-2010-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/noah/2010/
toyota-noah-2012,Toyota,toyota,Noah / Voxy,noah,2012,old,mpv,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,family|mpv,toyota-noah,toyota-noah-2012-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/noah/2012/
toyota-noah-2016,Toyota,toyota,Noah / Voxy,noah,2016,fairly_recent,mpv,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,family|mpv,toyota-noah,toyota-noah-2016-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/noah/2016/
toyota-noah-2020,Toyota,toyota,Noah / Voxy,noah,2020,very_recent,mpv,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,family|mpv,toyota-noah,toyota-noah-2020-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/noah/2020/
toyota-noah-2022,Toyota,toyota,Noah / Voxy,noah,2022,very_recent,mpv,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,family|mpv,toyota-noah,toyota-noah-2022-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/noah/2022/
toyota-prado-2004,Toyota,toyota,Prado,prado,2004,old,suv,petrol|diesel,automatic,japan|uae|south-africa|local-dealer,high,suv|premium,toyota-prado,toyota-prado-2004-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/prado/2004/
toyota-prado-2008,Toyota,toyota,Prado,prado,2008,old,suv,petrol|diesel,automatic,japan|uae|south-africa|local-dealer,high,suv|premium,toyota-prado,toyota-prado-2008-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/prado/2008/
toyota-prado-2010,Toyota,toyota,Prado,prado,2010,old,suv,petrol|diesel,automatic,japan|uae|south-africa|local-dealer,high,suv|premium,toyota-prado,toyota-prado-2010-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/prado/2010/
toyota-prado-2013,Toyota,toyota,Prado,prado,2013,fairly_recent,suv,petrol|diesel,automatic,japan|uae|south-africa|local-dealer,high,suv|premium,toyota-prado,toyota-prado-2013-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/prado/2013/
toyota-prado-2018,Toyota,toyota,Prado,prado,2018,fairly_recent,suv,petrol|diesel,automatic,japan|uae|south-africa|local-dealer,high,suv|premium,toyota-prado,toyota-prado-2018-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/prado/2018/
toyota-prado-2022,Toyota,toyota,Prado,prado,2022,very_recent,suv,petrol|diesel,automatic,japan|uae|south-africa|local-dealer,high,suv|premium,toyota-prado,toyota-prado-2022-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/prado/2022/
toyota-prado-2024,Toyota,toyota,Prado,prado,2024,very_recent,suv,petrol|diesel,automatic,japan|uae|south-africa|local-dealer,high,suv|premium,toyota-prado,toyota-prado-2024-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/prado/2024/
toyota-rav4-2006,Toyota,toyota,RAV4,rav4,2006,old,suv,petrol|hybrid,automatic|cvt,japan|uae|uk|local-dealer,high,suv|family,toyota-rav4,toyota-rav4-2006-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/rav4/2006/
toyota-rav4-2008,Toyota,toyota,RAV4,rav4,2008,old,suv,petrol|hybrid,automatic|cvt,japan|uae|uk|local-dealer,high,suv|family,toyota-rav4,toyota-rav4-2008-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/rav4/2008/
toyota-rav4-2011,Toyota,toyota,RAV4,rav4,2011,old,suv,petrol|hybrid,automatic|cvt,japan|uae|uk|local-dealer,high,suv|family,toyota-rav4,toyota-rav4-2011-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/rav4/2011/
toyota-rav4-2014,Toyota,toyota,RAV4,rav4,2014,fairly_recent,suv,petrol|hybrid,automatic|cvt,japan|uae|uk|local-dealer,high,suv|family,toyota-rav4,toyota-rav4-2014-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/rav4/2014/
toyota-rav4-2016,Toyota,toyota,RAV4,rav4,2016,fairly_recent,suv,petrol|hybrid,automatic|cvt,japan|uae|uk|local-dealer,high,suv|family,toyota-rav4,toyota-rav4-2016-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/rav4/2016/
toyota-rav4-2019,Toyota,toyota,RAV4,rav4,2019,fairly_recent,suv,petrol|hybrid,automatic|cvt,japan|uae|uk|local-dealer,high,suv|family,toyota-rav4,toyota-rav4-2019-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/rav4/2019/
toyota-rav4-2021,Toyota,toyota,RAV4,rav4,2021,very_recent,suv,petrol|hybrid,automatic|cvt,japan|uae|uk|local-dealer,high,suv|family,toyota-rav4,toyota-rav4-2021-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/rav4/2021/
toyota-rav4-2024,Toyota,toyota,RAV4,rav4,2024,very_recent,suv,petrol|hybrid,automatic|cvt,japan|uae|uk|local-dealer,high,suv|family,toyota-rav4,toyota-rav4-2024-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/rav4/2024/
toyota-vitz-yaris-2005,Toyota,toyota,Vitz / Yaris,vitz-yaris,2005,old,hatchback,petrol,automatic|cvt,japan|uk|local-dealer,high,budget|city,toyota-vitz-yaris,toyota-vitz-yaris-2005-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/vitz-yaris/2005/
toyota-vitz-yaris-2008,Toyota,toyota,Vitz / Yaris,vitz-yaris,2008,old,hatchback,petrol,automatic|cvt,japan|uk|local-dealer,high,budget|city,toyota-vitz-yaris,toyota-vitz-yaris-2008-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/vitz-yaris/2008/
toyota-vitz-yaris-2011,Toyota,toyota,Vitz / Yaris,vitz-yaris,2011,old,hatchback,petrol,automatic|cvt,japan|uk|local-dealer,high,budget|city,toyota-vitz-yaris,toyota-vitz-yaris-2011-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/vitz-yaris/2011/
toyota-vitz-yaris-2013,Toyota,toyota,Vitz / Yaris,vitz-yaris,2013,fairly_recent,hatchback,petrol,automatic|cvt,japan|uk|local-dealer,high,budget|city,toyota-vitz-yaris,toyota-vitz-yaris-2013-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/vitz-yaris/2013/
toyota-vitz-yaris-2017,Toyota,toyota,Vitz / Yaris,vitz-yaris,2017,fairly_recent,hatchback,petrol,automatic|cvt,japan|uk|local-dealer,high,budget|city,toyota-vitz-yaris,toyota-vitz-yaris-2017-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/vitz-yaris/2017/
toyota-vitz-yaris-2019,Toyota,toyota,Vitz / Yaris,vitz-yaris,2019,fairly_recent,hatchback,petrol,automatic|cvt,japan|uk|local-dealer,high,budget|city,toyota-vitz-yaris,toyota-vitz-yaris-2019-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/vitz-yaris/2019/
toyota-vitz-yaris-2021,Toyota,toyota,Vitz / Yaris,vitz-yaris,2021,very_recent,hatchback,petrol,automatic|cvt,japan|uk|local-dealer,high,budget|city,toyota-vitz-yaris,toyota-vitz-yaris-2021-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/vitz-yaris/2021/
toyota-vitz-yaris-2023,Toyota,toyota,Vitz / Yaris,vitz-yaris,2023,very_recent,hatchback,petrol,automatic|cvt,japan|uk|local-dealer,high,budget|city,toyota-vitz-yaris,toyota-vitz-yaris-2023-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/vitz-yaris/2023/
volkswagen-polo-2005,Volkswagen,volkswagen,Polo,polo,2005,old,hatchback,petrol|diesel,automatic|manual,south-africa|uk|local-dealer,medium,hatchback|value,volkswagen-polo,volkswagen-polo-2005-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/volkswagen/polo/2005/
volkswagen-polo-2008,Volkswagen,volkswagen,Polo,polo,2008,old,hatchback,petrol|diesel,automatic|manual,south-africa|uk|local-dealer,medium,hatchback|value,volkswagen-polo,volkswagen-polo-2008-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/volkswagen/polo/2008/
volkswagen-polo-2011,Volkswagen,volkswagen,Polo,polo,2011,old,hatchback,petrol|diesel,automatic|manual,south-africa|uk|local-dealer,medium,hatchback|value,volkswagen-polo,volkswagen-polo-2011-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/volkswagen/polo/2011/
volkswagen-polo-2014,Volkswagen,volkswagen,Polo,polo,2014,fairly_recent,hatchback,petrol|diesel,automatic|manual,south-africa|uk|local-dealer,medium,hatchback|value,volkswagen-polo,volkswagen-polo-2014-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/volkswagen/polo/2014/
volkswagen-polo-2017,Volkswagen,volkswagen,Polo,polo,2017,fairly_recent,hatchback,petrol|diesel,automatic|manual,south-africa|uk|local-dealer,medium,hatchback|value,volkswagen-polo,volkswagen-polo-2017-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/volkswagen/polo/2017/
volkswagen-polo-2020,Volkswagen,volkswagen,Polo,polo,2020,very_recent,hatchback,petrol|diesel,automatic|manual,south-africa|uk|local-dealer,medium,hatchback|value,volkswagen-polo,volkswagen-polo-2020-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/volkswagen/polo/2020/
volkswagen-polo-2023,Volkswagen,volkswagen,Polo,polo,2023,very_recent,hatchback,petrol|diesel,automatic|manual,south-africa|uk|local-dealer,medium,hatchback|value,volkswagen-polo,volkswagen-polo-2023-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/volkswagen/polo/2023/
