set,familyId,familyType,confidence,sequence,sourceRoute,proposedFrenchRoute,executionWindow
"Set 141","tools::afrokitchen","tools","C","629","tools/afrokitchen/recipes/chocolate-quente-st","/fr/tools/afrocuisine/recipes/chocolate-quente-st","queue"
"Set 141","tools::afrokitchen","tools","C","630","tools/afrokitchen/recipes/chorba-frik-dz","/fr/tools/afrocuisine/recipes/chorba-frik-dz","queue"
"Set 141","tools::afrokitchen","tools","C","631","tools/afrokitchen/recipes/citronelle-tea-sc","/fr/tools/afrocuisine/recipes/citronelle-tea-sc","queue"
"Set 141","tools::afrokitchen","tools","C","632","tools/afrokitchen/recipes/couscous-royal-dz","/fr/tools/afrocuisine/recipes/couscous-royal-dz","queue"
"Set 141","tools::afrokitchen","tools","C","633","tools/afrokitchen/recipes/dakouin-bj","/fr/tools/afrocuisine/recipes/dakouin-bj","queue"
"Set 141","tools::afrokitchen","tools","C","634","tools/afrokitchen/recipes/dambou-ne","/fr/tools/afrocuisine/recipes/dambou-ne","queue"
"Set 141","tools::afrokitchen","tools","C","635","tools/afrokitchen/recipes/dan-wake-ng","/fr/tools/afrocuisine/recipes/dan-wake-ng","queue"
"Set 141","tools::afrokitchen","tools","C","636","tools/afrokitchen/recipes/daraba-td","/fr/tools/afrocuisine/recipes/daraba-td","queue"
"Set 141","tools::afrokitchen","tools","C","637","tools/afrokitchen/recipes/deleele-zm","/fr/tools/afrocuisine/recipes/deleele-zm","queue"
"Set 141","tools::afrokitchen","tools","C","638","tools/afrokitchen/recipes/dholl-puri","/fr/tools/afrocuisine/recipes/dholl-puri","queue"
"Set 141","tools::afrokitchen","tools","C","639","tools/afrokitchen/recipes/dholl-puri-mu","/fr/tools/afrocuisine/recipes/dholl-puri-mu","queue"
"Set 141","tools::afrokitchen","tools","C","640","tools/afrokitchen/recipes/dibi-sn","/fr/tools/afrocuisine/recipes/dibi-sn","queue"
"Set 141","tools::afrokitchen","tools","C","641","tools/afrokitchen/recipes/dikgobe-bw","/fr/tools/afrocuisine/recipes/dikgobe-bw","queue"
"Set 141","tools::afrokitchen","tools","C","642","tools/afrokitchen/recipes/djabadji-ml","/fr/tools/afrocuisine/recipes/djabadji-ml","queue"
"Set 141","tools::afrokitchen","tools","C","643","tools/afrokitchen/recipes/djenkoume-tg","/fr/tools/afrocuisine/recipes/djenkoume-tg","queue"
"Set 141","tools::afrokitchen","tools","C","644","tools/afrokitchen/recipes/djiboutian-laxoox","/fr/tools/afrocuisine/recipes/djiboutian-laxoox","queue"
"Set 141","tools::afrokitchen","tools","C","645","tools/afrokitchen/recipes/djouka-fonio-ml","/fr/tools/afrocuisine/recipes/djouka-fonio-ml","queue"
"Set 141","tools::afrokitchen","tools","C","646","tools/afrokitchen/recipes/dobara-biskra-dz","/fr/tools/afrocuisine/recipes/dobara-biskra-dz","queue"
"Set 141","tools::afrokitchen","tools","C","647","tools/afrokitchen/recipes/domoda-gm","/fr/tools/afrocuisine/recipes/domoda-gm","queue"
"Set 141","tools::afrokitchen","tools","C","648","tools/afrokitchen/recipes/doro-wat","/fr/tools/afrocuisine/recipes/doro-wat","queue"
"Set 141","tools::afrokitchen","tools","C","649","tools/afrokitchen/recipes/dounguouri-soko-ne","/fr/tools/afrocuisine/recipes/dounguouri-soko-ne","queue"
"Set 141","tools::afrokitchen","tools","C","650","tools/afrokitchen/recipes/dovi","/fr/tools/afrocuisine/recipes/dovi","queue"
"Set 141","tools::afrokitchen","tools","C","651","tools/afrokitchen/recipes/dovi-zw","/fr/tools/afrocuisine/recipes/dovi-zw","queue"
"Set 141","tools::afrokitchen","tools","C","652","tools/afrokitchen/recipes/dumboy-lr","/fr/tools/afrocuisine/recipes/dumboy-lr","queue"
"Set 141","tools::afrokitchen","tools","C","653","tools/afrokitchen/recipes/edikang-ikong-ng","/fr/tools/afrocuisine/recipes/edikang-ikong-ng","queue"
"Set 141","tools::afrokitchen","tools","C","654","tools/afrokitchen/recipes/efo-riro-ng","/fr/tools/afrocuisine/recipes/efo-riro-ng","queue"
"Set 141","tools::afrokitchen","tools","C","655","tools/afrokitchen/recipes/egusi-soup-ng","/fr/tools/afrocuisine/recipes/egusi-soup-ng","queue"
"Set 141","tools::afrokitchen","tools","C","656","tools/afrokitchen/recipes/egyptian-koshari","/fr/tools/afrocuisine/recipes/egyptian-koshari","queue"
"Set 141","tools::afrokitchen","tools","C","657","tools/afrokitchen/recipes/emasi-etinkhobe-sz","/fr/tools/afrocuisine/recipes/emasi-etinkhobe-sz","queue"
"Set 141","tools::afrokitchen","tools","C","658","tools/afrokitchen/recipes/eritrean-ful","/fr/tools/afrocuisine/recipes/eritrean-ful","queue"
"Set 141","tools::afrokitchen","tools","C","659","tools/afrokitchen/recipes/eritrean-shiro","/fr/tools/afrocuisine/recipes/eritrean-shiro","queue"
"Set 141","tools::afrokitchen","tools","C","660","tools/afrokitchen/recipes/eru-cm","/fr/tools/afrocuisine/recipes/eru-cm","queue"
"Set 141","tools::afrokitchen","tools","C","661","tools/afrokitchen/recipes/ethiopian-doro-wat","/fr/tools/afrocuisine/recipes/ethiopian-doro-wat","queue"
"Set 141","tools::afrokitchen","tools","C","662","tools/afrokitchen/recipes/fah-fah","/fr/tools/afrocuisine/recipes/fah-fah","queue"
"Set 141","tools::afrokitchen","tools","C","663","tools/afrokitchen/recipes/fah-fah-dj","/fr/tools/afrocuisine/recipes/fah-fah-dj","queue"
"Set 141","tools::afrokitchen","tools","C","664","tools/afrokitchen/recipes/fakoye-ml","/fr/tools/afrocuisine/recipes/fakoye-ml","queue"
"Set 141","tools::afrokitchen","tools","C","665","tools/afrokitchen/recipes/fangasou-td","/fr/tools/afrocuisine/recipes/fangasou-td","queue"
"Set 141","tools::afrokitchen","tools","C","666","tools/afrokitchen/recipes/fataya-sn","/fr/tools/afrocuisine/recipes/fataya-sn","queue"
"Set 141","tools::afrokitchen","tools","C","667","tools/afrokitchen/recipes/feteer-meshaltet-eg","/fr/tools/afrocuisine/recipes/feteer-meshaltet-eg","queue"
"Set 141","tools::afrokitchen","tools","C","668","tools/afrokitchen/recipes/fish-couscous-tn","/fr/tools/afrocuisine/recipes/fish-couscous-tn","queue"
"Set 141","tools::afrokitchen","tools","C","669","tools/afrokitchen/recipes/fisherman-soup-ng","/fr/tools/afrocuisine/recipes/fisherman-soup-ng","queue"
"Set 141","tools::afrokitchen","tools","C","670","tools/afrokitchen/recipes/fouti-gn","/fr/tools/afrocuisine/recipes/fouti-gn","queue"
"Set 141","tools::afrokitchen","tools","C","671","tools/afrokitchen/recipes/fouti-guinea-gn","/fr/tools/afrocuisine/recipes/fouti-guinea-gn","queue"
"Set 141","tools::afrokitchen","tools","C","672","tools/afrokitchen/recipes/foutou-sauce-graine-ci","/fr/tools/afrocuisine/recipes/foutou-sauce-graine-ci","queue"
"Set 141","tools::afrokitchen","tools","C","673","tools/afrokitchen/recipes/fufu-gboma-dessi-tg","/fr/tools/afrocuisine/recipes/fufu-gboma-dessi-tg","queue"
"Set 141","tools::afrokitchen","tools","C","674","tools/afrokitchen/recipes/fufu-light-soup-gh","/fr/tools/afrocuisine/recipes/fufu-light-soup-gh","queue"
"Set 141","tools::afrokitchen","tools","C","675","tools/afrokitchen/recipes/ful-medames-eg","/fr/tools/afrocuisine/recipes/ful-medames-eg","queue"
"Set 141","tools::afrokitchen","tools","C","676","tools/afrokitchen/recipes/ful-medames-sd","/fr/tools/afrocuisine/recipes/ful-medames-sd","queue"
"Set 141","tools::afrokitchen","tools","C","677","tools/afrokitchen/recipes/fumbwa-cd","/fr/tools/afrocuisine/recipes/fumbwa-cd","queue"
"Set 141","tools::afrokitchen","tools","C","678","tools/afrokitchen/recipes/funge-de-bombo-ao","/fr/tools/afrocuisine/recipes/funge-de-bombo-ao","queue"
"Set 141","tools::afrokitchen","tools","C","679","tools/afrokitchen/recipes/futali-mw","/fr/tools/afrocuisine/recipes/futali-mw","queue"
"Set 141","tools::afrokitchen","tools","C","680","tools/afrokitchen/recipes/ga-kenkey-fried-fish-gh","/fr/tools/afrocuisine/recipes/ga-kenkey-fried-fish-gh","queue"
"Set 141","tools::afrokitchen","tools","C","681","tools/afrokitchen/recipes/gaat-er","/fr/tools/afrocuisine/recipes/gaat-er","queue"
"Set 141","tools::afrokitchen","tools","C","682","tools/afrokitchen/recipes/garba-ci","/fr/tools/afrocuisine/recipes/garba-ci","queue"
"Set 141","tools::afrokitchen","tools","C","683","tools/afrokitchen/recipes/gateau-piment","/fr/tools/afrocuisine/recipes/gateau-piment","queue"
"Set 141","tools::afrokitchen","tools","C","684","tools/afrokitchen/recipes/gateaux-piments-mu","/fr/tools/afrocuisine/recipes/gateaux-piments-mu","queue"
"Set 141","tools::afrokitchen","tools","C","685","tools/afrokitchen/recipes/gb-soup-lr","/fr/tools/afrocuisine/recipes/gb-soup-lr","queue"
"Set 141","tools::afrokitchen","tools","C","686","tools/afrokitchen/recipes/genfo-et","/fr/tools/afrocuisine/recipes/genfo-et","queue"
"Set 141","tools::afrokitchen","tools","C","687","tools/afrokitchen/recipes/ghanaian-waakye","/fr/tools/afrocuisine/recipes/ghanaian-waakye","queue"
"Set 141","tools::afrokitchen","tools","C","688","tools/afrokitchen/recipes/ginger-beer-sl","/fr/tools/afrocuisine/recipes/ginger-beer-sl","queue"
"Set 141","tools::afrokitchen","tools","C","689","tools/afrokitchen/recipes/ginger-juice-cf","/fr/tools/afrocuisine/recipes/ginger-juice-cf","queue"
"Set 141","tools::afrokitchen","tools","C","690","tools/afrokitchen/recipes/ginger-juice-gn","/fr/tools/afrocuisine/recipes/ginger-juice-gn","queue"
"Set 141","tools::afrokitchen","tools","C","691","tools/afrokitchen/recipes/ginger-pineapple-drink-gq","/fr/tools/afrocuisine/recipes/ginger-pineapple-drink-gq","queue"
"Set 141","tools::afrokitchen","tools","C","692","tools/afrokitchen/recipes/githeri-ke","/fr/tools/afrocuisine/recipes/githeri-ke","queue"
"Set 141","tools::afrokitchen","tools","C","693","tools/afrokitchen/recipes/gomen-et","/fr/tools/afrocuisine/recipes/gomen-et","queue"
"Set 141","tools::afrokitchen","tools","C","694","tools/afrokitchen/recipes/gonre-bf","/fr/tools/afrocuisine/recipes/gonre-bf","queue"
"Set 141","tools::afrokitchen","tools","C","695","tools/afrokitchen/recipes/gozo-cf","/fr/tools/afrocuisine/recipes/gozo-cf","queue"
"Set 141","tools::afrokitchen","tools","C","696","tools/afrokitchen/recipes/grilled-fish-creole","/fr/tools/afrocuisine/recipes/grilled-fish-creole","queue"
"Set 141","tools::afrokitchen","tools","C","697","tools/afrokitchen/recipes/groundnut-soup-gh","/fr/tools/afrocuisine/recipes/groundnut-soup-gh","queue"
"Set 141","tools::afrokitchen","tools","C","698","tools/afrokitchen/recipes/groundnut-stew-sierra-leone-sl","/fr/tools/afrocuisine/recipes/groundnut-stew-sierra-leone-sl","queue"
"Set 141","tools::afrokitchen","tools","C","699","tools/afrokitchen/recipes/groundnut-stew-sl","/fr/tools/afrocuisine/recipes/groundnut-stew-sl","queue"
"Set 141","tools::afrokitchen","tools","C","700","tools/afrokitchen/recipes/gurasa-sd","/fr/tools/afrocuisine/recipes/gurasa-sd","queue"
"Set 141","tools::afrokitchen","tools","C","701","tools/afrokitchen/recipes/harira-ma","/fr/tools/afrocuisine/recipes/harira-ma","queue"
"Set 141","tools::afrokitchen","tools","C","702","tools/afrokitchen/recipes/hawawshi-eg","/fr/tools/afrocuisine/recipes/hawawshi-eg","queue"
"Set 141","tools::afrokitchen","tools","C","703","tools/afrokitchen/recipes/hraime-ly","/fr/tools/afrocuisine/recipes/hraime-ly","queue"
"Set 141","tools::afrokitchen","tools","C","704","tools/afrokitchen/recipes/ibiharage-bi","/fr/tools/afrocuisine/recipes/ibiharage-bi","queue"
"Set 141","tools::afrokitchen","tools","C","705","tools/afrokitchen/recipes/ibihaza-rw","/fr/tools/afrocuisine/recipes/ibihaza-rw","queue"
"Set 141","tools::afrokitchen","tools","C","706","tools/afrokitchen/recipes/igisafuria","/fr/tools/afrocuisine/recipes/igisafuria","queue"
"Set 141","tools::afrokitchen","tools","C","707","tools/afrokitchen/recipes/ikivuguto-bi","/fr/tools/afrocuisine/recipes/ikivuguto-bi","queue"
"Set 141","tools::afrokitchen","tools","C","708","tools/afrokitchen/recipes/ikivuguto-rw","/fr/tools/afrocuisine/recipes/ikivuguto-rw","queue"
"Set 141","tools::afrokitchen","tools","C","709","tools/afrokitchen/recipes/incwancwa-sz","/fr/tools/afrocuisine/recipes/incwancwa-sz","queue"
"Set 141","tools::afrokitchen","tools","C","710","tools/afrokitchen/recipes/injera","/fr/tools/afrocuisine/recipes/injera","queue"
"Set 141","tools::afrokitchen","tools","C","711","tools/afrokitchen/recipes/isombe","/fr/tools/afrocuisine/recipes/isombe","queue"
"Set 141","tools::afrokitchen","tools","C","712","tools/afrokitchen/recipes/isombe-peanut-bi","/fr/tools/afrocuisine/recipes/isombe-peanut-bi","queue"
"Set 141","tools::afrokitchen","tools","C","713","tools/afrokitchen/recipes/isombe-rw","/fr/tools/afrocuisine/recipes/isombe-rw","queue"
"Set 141","tools::afrokitchen","tools","C","714","tools/afrokitchen/recipes/jagacida-cv","/fr/tools/afrocuisine/recipes/jagacida-cv","queue"
"Set 141","tools::afrokitchen","tools","C","715","tools/afrokitchen/recipes/jarret-boeuf-td","/fr/tools/afrocuisine/recipes/jarret-boeuf-td","queue"
"Set 141","tools::afrokitchen","tools","C","716","tools/afrokitchen/recipes/jollof-rice-gh","/fr/tools/afrocuisine/recipes/jollof-rice-gh","queue"
"Set 141","tools::afrokitchen","tools","C","717","tools/afrokitchen/recipes/jollof-rice-gq","/fr/tools/afrocuisine/recipes/jollof-rice-gq","queue"
"Set 141","tools::afrokitchen","tools","C","718","tools/afrokitchen/recipes/jollof-rice-lr","/fr/tools/afrocuisine/recipes/jollof-rice-lr","queue"
"Set 141","tools::afrokitchen","tools","C","719","tools/afrokitchen/recipes/jollof-rice-ng","/fr/tools/afrocuisine/recipes/jollof-rice-ng","queue"
"Set 141","tools::afrokitchen","tools","C","720","tools/afrokitchen/recipes/jus-tamarin-km","/fr/tools/afrocuisine/recipes/jus-tamarin-km","queue"
"Set 141","tools::afrokitchen","tools","C","721","tools/afrokitchen/recipes/jus-tamarin-td","/fr/tools/afrocuisine/recipes/jus-tamarin-td","queue"
"Set 141","tools::afrokitchen","tools","C","722","tools/afrokitchen/recipes/kanda-ti-nyma-cf","/fr/tools/afrocuisine/recipes/kanda-ti-nyma-cf","queue"
"Set 141","tools::afrokitchen","tools","C","723","tools/afrokitchen/recipes/kapana-na","/fr/tools/afrocuisine/recipes/kapana-na","queue"
"Set 141","tools::afrokitchen","tools","C","724","tools/afrokitchen/recipes/kapenta","/fr/tools/afrocuisine/recipes/kapenta","queue"
"Set 141","tools::afrokitchen","tools","C","725","tools/afrokitchen/recipes/kapenta-stew-zm","/fr/tools/afrocuisine/recipes/kapenta-stew-zm","queue"
"Set 141","tools::afrokitchen","tools","C","726","tools/afrokitchen/recipes/karkade-south-sudan-ss","/fr/tools/afrocuisine/recipes/karkade-south-sudan-ss","queue"
"Set 141","tools::afrokitchen","tools","C","727","tools/afrokitchen/recipes/karkanji-td","/fr/tools/afrocuisine/recipes/karkanji-td","queue"
"Set 141","tools::afrokitchen","tools","C","728","tools/afrokitchen/recipes/kat-kat-banane-sc","/fr/tools/afrocuisine/recipes/kat-kat-banane-sc","queue"
"Set 141","tools::afrokitchen","tools","C","729","tools/afrokitchen/recipes/kedjenou-ci","/fr/tools/afrocuisine/recipes/kedjenou-ci","queue"
"Set 141","tools::afrokitchen","tools","C","730","tools/afrokitchen/recipes/kefta-tagine-ma","/fr/tools/afrocuisine/recipes/kefta-tagine-ma","queue"
"Set 141","tools::afrokitchen","tools","C","731","tools/afrokitchen/recipes/kelewele-gh","/fr/tools/afrocuisine/recipes/kelewele-gh","queue"
"Set 141","tools::afrokitchen","tools","C","732","tools/afrokitchen/recipes/kenyan-pilau","/fr/tools/afrocuisine/recipes/kenyan-pilau","queue"
"Set 141","tools::afrokitchen","tools","C","733","tools/afrokitchen/recipes/kik-alicha-et","/fr/tools/afrocuisine/recipes/kik-alicha-et","queue"
"Set 141","tools::afrokitchen","tools","C","734","tools/afrokitchen/recipes/kilishi-ne","/fr/tools/afrocuisine/recipes/kilishi-ne","queue"
"Set 141","tools::afrokitchen","tools","C","735","tools/afrokitchen/recipes/kisra-mulah","/fr/tools/afrocuisine/recipes/kisra-mulah","queue"
"Set 141","tools::afrokitchen","tools","C","736","tools/afrokitchen/recipes/kisra-mullah-sd","/fr/tools/afrocuisine/recipes/kisra-mullah-sd","queue"
"Set 141","tools::afrokitchen","tools","C","737","tools/afrokitchen/recipes/kisra-south-sudan-ss","/fr/tools/afrocuisine/recipes/kisra-south-sudan-ss","queue"
"Set 141","tools::afrokitchen","tools","C","738","tools/afrokitchen/recipes/kisser-td","/fr/tools/afrocuisine/recipes/kisser-td","queue"
"Set 141","tools::afrokitchen","tools","C","739","tools/afrokitchen/recipes/kitfo","/fr/tools/afrocuisine/recipes/kitfo","queue"
"Set 141","tools::afrokitchen","tools","C","740","tools/afrokitchen/recipes/kizaka-ao","/fr/tools/afrocuisine/recipes/kizaka-ao","queue"
"Set 141","tools::afrokitchen","tools","C","741","tools/afrokitchen/recipes/koba-mg","/fr/tools/afrocuisine/recipes/koba-mg","queue"
"Set 141","tools::afrokitchen","tools","C","742","tools/afrokitchen/recipes/koeksisters-za","/fr/tools/afrocuisine/recipes/koeksisters-za","queue"
"Set 141","tools::afrokitchen","tools","C","743","tools/afrokitchen/recipes/koki-beans-cm","/fr/tools/afrocuisine/recipes/koki-beans-cm","queue"
"Set 141","tools::afrokitchen","tools","C","744","tools/afrokitchen/recipes/koklo-meme-tg","/fr/tools/afrocuisine/recipes/koklo-meme-tg","queue"
"Set 141","tools::afrokitchen","tools","C","745","tools/afrokitchen/recipes/koko-cassava-leaves-cf","/fr/tools/afrocuisine/recipes/koko-cassava-leaves-cf","queue"
"Set 141","tools::afrokitchen","tools","C","746","tools/afrokitchen/recipes/kondowole","/fr/tools/afrocuisine/recipes/kondowole","queue"
"Set 141","tools::afrokitchen","tools","C","747","tools/afrokitchen/recipes/kondowole-mw","/fr/tools/afrocuisine/recipes/kondowole-mw","queue"
"Set 141","tools::afrokitchen","tools","C","748","tools/afrokitchen/recipes/konkoe-gn","/fr/tools/afrocuisine/recipes/konkoe-gn","queue"
"Set 141","tools::afrokitchen","tools","C","749","tools/afrokitchen/recipes/kontomire-stew-gh","/fr/tools/afrocuisine/recipes/kontomire-stew-gh","queue"
"Set 141","tools::afrokitchen","tools","C","750","tools/afrokitchen/recipes/kopto-ne","/fr/tools/afrocuisine/recipes/kopto-ne","queue"
"Set 141","tools::afrokitchen","tools","C","751","tools/afrokitchen/recipes/koshari-eg","/fr/tools/afrocuisine/recipes/koshari-eg","queue"
"Set 141","tools::afrokitchen","tools","C","752","tools/afrokitchen/recipes/kuli-kuli-bj","/fr/tools/afrocuisine/recipes/kuli-kuli-bj","queue"
"Set 141","tools::afrokitchen","tools","C","753","tools/afrokitchen/recipes/kunu-zaki-ng","/fr/tools/afrocuisine/recipes/kunu-zaki-ng","queue"
"Set 141","tools::afrokitchen","tools","C","754","tools/afrokitchen/recipes/kwacoco-bible-cm","/fr/tools/afrocuisine/recipes/kwacoco-bible-cm","queue"
"Set 141","tools::afrokitchen","tools","C","755","tools/afrokitchen/recipes/la-bouillie-td","/fr/tools/afrocuisine/recipes/la-bouillie-td","queue"
"Set 141","tools::afrokitchen","tools","C","756","tools/afrokitchen/recipes/lablabi-tn","/fr/tools/afrocuisine/recipes/lablabi-tn","queue"
"Set 141","tools::afrokitchen","tools","C","757","tools/afrokitchen/recipes/ladob","/fr/tools/afrocuisine/recipes/ladob","queue"
"Set 141","tools::afrokitchen","tools","C","758","tools/afrokitchen/recipes/ladob-sc","/fr/tools/afrocuisine/recipes/ladob-sc","queue"
"Set 141","tools::afrokitchen","tools","C","759","tools/afrokitchen/recipes/lahoh-dj","/fr/tools/afrocuisine/recipes/lahoh-dj","queue"
"Set 141","tools::afrokitchen","tools","C","760","tools/afrokitchen/recipes/lakh-mr","/fr/tools/afrocuisine/recipes/lakh-mr","queue"
"Set 141","tools::afrokitchen","tools","C","761","tools/afrokitchen/recipes/lamb-tagine-prunes-almonds-ma","/fr/tools/afrocuisine/recipes/lamb-tagine-prunes-almonds-ma","queue"
"Set 141","tools::afrokitchen","tools","C","762","tools/afrokitchen/recipes/langouste-vanille","/fr/tools/afrocuisine/recipes/langouste-vanille","queue"
"Set 141","tools::afrokitchen","tools","C","763","tools/afrokitchen/recipes/langouste-vanille-km","/fr/tools/afrocuisine/recipes/langouste-vanille-km","queue"
"Set 141","tools::afrokitchen","tools","C","764","tools/afrokitchen/recipes/lasary-voatabia-mg","/fr/tools/afrocuisine/recipes/lasary-voatabia-mg","queue"
"Set 141","tools::afrokitchen","tools","C","765","tools/afrokitchen/recipes/latchiri-kossan-gn","/fr/tools/afrocuisine/recipes/latchiri-kossan-gn","queue"
"Set 141","tools::afrokitchen","tools","C","766","tools/afrokitchen/recipes/liboke-poisson-cg","/fr/tools/afrocuisine/recipes/liboke-poisson-cg","queue"
"Set 141","tools::afrokitchen","tools","C","767","tools/afrokitchen/recipes/liboke-ya-mbika-cd","/fr/tools/afrocuisine/recipes/liboke-ya-mbika-cd","queue"
"Set 141","tools::afrokitchen","tools","C","768","tools/afrokitchen/recipes/likhobe-ls","/fr/tools/afrocuisine/recipes/likhobe-ls","queue"
"Set 141","tools::afrokitchen","tools","C","769","tools/afrokitchen/recipes/luwombo","/fr/tools/afrocuisine/recipes/luwombo","queue"
"Set 141","tools::afrokitchen","tools","C","770","tools/afrokitchen/recipes/maakouda-ma","/fr/tools/afrocuisine/recipes/maakouda-ma","queue"
"Set 141","tools::afrokitchen","tools","C","771","tools/afrokitchen/recipes/madesu-cg","/fr/tools/afrocuisine/recipes/madesu-cg","queue"
"Set 141","tools::afrokitchen","tools","C","772","tools/afrokitchen/recipes/madora","/fr/tools/afrocuisine/recipes/madora","queue"
"Set 141","tools::afrokitchen","tools","C","773","tools/afrokitchen/recipes/mafe-sn","/fr/tools/afrocuisine/recipes/mafe-sn","queue"
"Set 141","tools::afrokitchen","tools","C","774","tools/afrokitchen/recipes/maheu-zm","/fr/tools/afrocuisine/recipes/maheu-zm","queue"
"Set 141","tools::afrokitchen","tools","C","775","tools/afrokitchen/recipes/mahshi-eg","/fr/tools/afrocuisine/recipes/mahshi-eg","queue"
"Set 141","tools::afrokitchen","tools","C","776","tools/afrokitchen/recipes/makara-banana-fritters-cf","/fr/tools/afrocuisine/recipes/makara-banana-fritters-cf","queue"
"Set 141","tools::afrokitchen","tools","C","777","tools/afrokitchen/recipes/makayabu-cd","/fr/tools/afrocuisine/recipes/makayabu-cd","queue"
"Set 141","tools::afrokitchen","tools","C","778","tools/afrokitchen/recipes/makroud-dz","/fr/tools/afrocuisine/recipes/makroud-dz","queue"
"Set 141","tools::afrokitchen","tools","C","779","tools/afrokitchen/recipes/makroudh-tn","/fr/tools/afrocuisine/recipes/makroudh-tn","queue"
"Set 141","tools::afrokitchen","tools","C","780","tools/afrokitchen/recipes/malamba-gq","/fr/tools/afrocuisine/recipes/malamba-gq","queue"
"Set 141","tools::afrokitchen","tools","C","781","tools/afrokitchen/recipes/malva-pudding-za","/fr/tools/afrocuisine/recipes/malva-pudding-za","queue"
"Set 141","tools::afrokitchen","tools","C","782","tools/afrokitchen/recipes/mandasi","/fr/tools/afrocuisine/recipes/mandasi","queue"
"Set 141","tools::afrokitchen","tools","C","783","tools/afrokitchen/recipes/mandasi-malawi-mw","/fr/tools/afrocuisine/recipes/mandasi-malawi-mw","queue"
"Set 141","tools::afrokitchen","tools","C","784","tools/afrokitchen/recipes/mandazi-tanzania-tz","/fr/tools/afrocuisine/recipes/mandazi-tanzania-tz","queue"
"Set 141","tools::afrokitchen","tools","C","785","tools/afrokitchen/recipes/mapopo-candy-zw","/fr/tools/afrocuisine/recipes/mapopo-candy-zw","queue"
"Set 141","tools::afrokitchen","tools","C","786","tools/afrokitchen/recipes/maru-we-llham-mr","/fr/tools/afrocuisine/recipes/maru-we-llham-mr","queue"
"Set 141","tools::afrokitchen","tools","C","787","tools/afrokitchen/recipes/masa-waina-ng","/fr/tools/afrocuisine/recipes/masa-waina-ng","queue"
"Set 141","tools::afrokitchen","tools","C","788","tools/afrokitchen/recipes/mataba-comoros-km","/fr/tools/afrocuisine/recipes/mataba-comoros-km","queue"
"Set 141","tools::afrokitchen","tools","C","789","tools/afrokitchen/recipes/matapa","/fr/tools/afrocuisine/recipes/matapa","queue"
"Set 141","tools::afrokitchen","tools","C","790","tools/afrokitchen/recipes/matapa-mz","/fr/tools/afrocuisine/recipes/matapa-mz","queue"
"Set 141","tools::afrokitchen","tools","C","791","tools/afrokitchen/recipes/matoke","/fr/tools/afrocuisine/recipes/matoke","queue"
"Set 141","tools::afrokitchen","tools","C","792","tools/afrokitchen/recipes/mauritian-biryani-mu","/fr/tools/afrocuisine/recipes/mauritian-biryani-mu","queue"
"Set 141","tools::afrokitchen","tools","C","793","tools/afrokitchen/recipes/mazondo-zw","/fr/tools/afrocuisine/recipes/mazondo-zw","queue"
"Set 141","tools::afrokitchen","tools","C","794","tools/afrokitchen/recipes/mbakbaka-ly","/fr/tools/afrocuisine/recipes/mbakbaka-ly","queue"
"Set 141","tools::afrokitchen","tools","C","795","tools/afrokitchen/recipes/mbatten-ly","/fr/tools/afrocuisine/recipes/mbatten-ly","queue"
"Set 141","tools::afrokitchen","tools","C","796","tools/afrokitchen/recipes/mbisi-ye-kalou-cg","/fr/tools/afrocuisine/recipes/mbisi-ye-kalou-cg","queue"
"Set 141","tools::afrokitchen","tools","C","797","tools/afrokitchen/recipes/mbongo-tchobi-cm","/fr/tools/afrocuisine/recipes/mbongo-tchobi-cm","queue"
"Set 141","tools::afrokitchen","tools","C","798","tools/afrokitchen/recipes/mchemsho-tz","/fr/tools/afrocuisine/recipes/mchemsho-tz","queue"
"Set 141","tools::afrokitchen","tools","C","799","tools/afrokitchen/recipes/mechoui-mr","/fr/tools/afrocuisine/recipes/mechoui-mr","queue"
"Set 141","tools::afrokitchen","tools","C","800","tools/afrokitchen/recipes/mhadjeb-dz","/fr/tools/afrocuisine/recipes/mhadjeb-dz","queue"
"Set 141","tools::afrokitchen","tools","C","801","tools/afrokitchen/recipes/milk-tart-za","/fr/tools/afrocuisine/recipes/milk-tart-za","queue"
"Set 141","tools::afrokitchen","tools","C","802","tools/afrokitchen/recipes/misir-wat-et","/fr/tools/afrocuisine/recipes/misir-wat-et","queue"
"Set 141","tools::afrokitchen","tools","C","803","tools/afrokitchen/recipes/miyan-kuka-ng","/fr/tools/afrocuisine/recipes/miyan-kuka-ng","queue"
"Set 141","tools::afrokitchen","tools","C","804","tools/afrokitchen/recipes/miyan-taushe-ng","/fr/tools/afrocuisine/recipes/miyan-taushe-ng","queue"
"Set 141","tools::afrokitchen","tools","C","805","tools/afrokitchen/recipes/mkatra-foutra","/fr/tools/afrocuisine/recipes/mkatra-foutra","queue"
"Set 141","tools::afrokitchen","tools","C","806","tools/afrokitchen/recipes/mkatra-siniya-km","/fr/tools/afrocuisine/recipes/mkatra-siniya-km","queue"
"Set 141","tools::afrokitchen","tools","C","807","tools/afrokitchen/recipes/mloukhia-tn","/fr/tools/afrocuisine/recipes/mloukhia-tn","queue"
"Set 141","tools::afrokitchen","tools","C","808","tools/afrokitchen/recipes/moambe-chicken-cd","/fr/tools/afrocuisine/recipes/moambe-chicken-cd","queue"
