scope,image_id,name,category,folder,filename,route,languages,tool_ids,prompt
"localized-only-shared","zana-mwongozo-tin-guinea-bissau-sw","Guinea-Bissau NIF | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-guinea-bissau-sw.webp","/sw/zana/mwongozo-tin/guinea-bissau/","sw","zana-mwongozo-tin-guinea-bissau-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Guinea-Bissau NIF | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-central-african-republic-sw","Jamhuri ya Afrika ya Kati NIF | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-central-african-republic-sw.webp","/sw/zana/mwongozo-tin/central-african-republic/","sw","zana-mwongozo-tin-central-african-republic-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Jamhuri ya Afrika ya Kati NIF | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kadi-ya-uendelevu-wa-biashara-sw","Kadi ya Uendelevu wa Biashara","VAT & Business Tax","/assets/img/tools/","zana-kadi-ya-uendelevu-wa-biashara-sw.webp","/sw/zana/kadi-ya-uendelevu-wa-biashara/","sw","zana-kadi-ya-uendelevu-wa-biashara-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kadi ya Uendelevu wa Biashara. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-cameroon-sw","Kameruni NIU | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-cameroon-sw.webp","/sw/zana/mwongozo-tin/cameroon/","sw","zana-mwongozo-tin-cameroon-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kameruni NIU | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-kenya-sw","Kenya KRA PIN | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-kenya-sw.webp","/sw/zana/mwongozo-tin/kenya/","sw","zana-mwongozo-tin-kenya-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kenya KRA PIN | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kichagua-aina-ya-kampuni-sw","Kichagua aina ya kampuni Afrika","VAT & Business Tax","/assets/img/tools/","zana-kichagua-aina-ya-kampuni-sw.webp","/sw/zana/kichagua-aina-ya-kampuni/","sw","zana-kichagua-aina-ya-kampuni-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kichagua aina ya kampuni Afrika. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kikokotoo-ajo-chama-tontine-sw","Kikokotoo cha Ajo, Chama na Tontine","VAT & Business Tax","/assets/img/tools/","zana-kikokotoo-ajo-chama-tontine-sw.webp","/sw/zana/kikokotoo-ajo-chama-tontine/","sw","zana-kikokotoo-ajo-chama-tontine-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Ajo, Chama na Tontine. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kikokotoo-margin-ya-faida-sw","Kikokotoo cha Asilimia ya Faida | Ongezeko la bei na Bei Lengwa","VAT & Business Tax","/assets/img/tools/","zana-kikokotoo-margin-ya-faida-sw.webp","/sw/zana/kikokotoo-margin-ya-faida/","sw","zana-kikokotoo-margin-ya-faida-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Asilimia ya Faida | Ongezeko la bei na Bei Lengwa. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kodi-ya-faida-ya-mali-sw","Kikokotoo cha CGT ya Mali Afrika","VAT & Business Tax","/assets/img/tools/","zana-kodi-ya-faida-ya-mali-sw.webp","/sw/zana/kodi-ya-faida-ya-mali/","sw","zana-kodi-ya-faida-ya-mali-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha CGT ya Mali Afrika. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kikokotoo-faida-forex-sw","Kikokotoo cha Faida ya Forex | Pips, Thamani ya Pip na P&L","VAT & Business Tax","/assets/img/tools/","zana-kikokotoo-faida-forex-sw.webp","/sw/zana/kikokotoo-faida-forex/","sw","zana-kikokotoo-faida-forex-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Faida ya Forex | Pips, Thamani ya Pip na P&L. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-faida-ya-kibanda-sokoni-sw","Kikokotoo cha Faida ya Kibanda Sokoni","VAT & Business Tax","/assets/img/tools/","zana-faida-ya-kibanda-sokoni-sw.webp","/sw/zana/faida-ya-kibanda-sokoni/","sw","zana-faida-ya-kibanda-sokoni-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Faida ya Kibanda Sokoni. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-faida-kupangisha-sw","Kikokotoo cha Faida ya Kupangisha — AfroTools","VAT & Business Tax","/assets/img/tools/","zana-faida-kupangisha-sw.webp","/sw/zana/faida-kupangisha/","sw","zana-faida-kupangisha-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Faida ya Kupangisha — AfroTools. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-faida-ya-mama-put-sw","Kikokotoo cha Faida ya Mama Put na Chakula cha Mtaani","VAT & Business Tax","/assets/img/tools/","zana-faida-ya-mama-put-sw.webp","/sw/zana/faida-ya-mama-put/","sw","zana-faida-ya-mama-put-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Faida ya Mama Put na Chakula cha Mtaani. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-faida-ya-wakala-pos-sw","Kikokotoo cha Faida ya Wakala POS","VAT & Business Tax","/assets/img/tools/","zana-faida-ya-wakala-pos-sw.webp","/sw/zana/faida-ya-wakala-pos/","sw","zana-faida-ya-wakala-pos-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Faida ya Wakala POS. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kikokotoo-kizingiti cha faida-sw","Kikokotoo cha Kizingiti cha faida | Kiwango cha Kufikia Faida","VAT & Business Tax","/assets/img/tools/","zana-kikokotoo-kizingiti cha faida-sw.webp","/sw/zana/kikokotoo-break-even/","sw","zana-kikokotoo-kizingiti cha faida-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Kizingiti cha faida | Kiwango cha Kufikia Faida. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kikokotoo-ongezeko la bei-sw","Kikokotoo cha Ongezeko la bei na Asilimia ya faida","VAT & Business Tax","/assets/img/tools/","zana-kikokotoo-ongezeko la bei-sw.webp","/sw/zana/kikokotoo-markup/","sw","zana-kikokotoo-ongezeko la bei-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Ongezeko la bei na Asilimia ya faida. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kikokotoo-discount-sw","Kikokotoo cha Punguzo | Bei Baada ya Punguzo","VAT & Business Tax","/assets/img/tools/","zana-kikokotoo-discount-sw.webp","/sw/zana/kikokotoo-discount/","sw","zana-kikokotoo-discount-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Punguzo | Bei Baada ya Punguzo. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-ushuru-forodha-sw","Kikokotoo cha Ushuru wa Forodha Afrika","VAT & Business Tax","/assets/img/tools/","zana-ushuru-forodha-sw.webp","/sw/zana/ushuru-forodha/","sw","zana-ushuru-forodha-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Ushuru wa Forodha Afrika. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kikokotoo-vat-sw","Kikokotoo cha VAT Afrika | Nchi 54","VAT & Business Tax","/assets/img/tools/","zana-kikokotoo-vat-sw.webp","/sw/zana/kikokotoo-vat/","sw","zana-kikokotoo-vat-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha VAT Afrika | Nchi 54. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kikokotoo-intaneti-ya-biashara-sw","Kikokotoo Intaneti ya Biashara","VAT & Business Tax","/assets/img/tools/","zana-kikokotoo-intaneti-ya-biashara-sw.webp","/sw/zana/kikokotoo-intaneti-ya-biashara/","sw","zana-kikokotoo-intaneti-ya-biashara-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo Intaneti ya Biashara. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kilinganisha-fedha-za-biashara-sw","Kilinganisha Fedha za Biashara | LC, T/T, CAD na SBLC","VAT & Business Tax","/assets/img/tools/","zana-kilinganisha-fedha-za-biashara-sw.webp","/sw/zana/kilinganisha-fedha-za-biashara/","sw","zana-kilinganisha-fedha-za-biashara-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kilinganisha Fedha za Biashara | LC, T/T, CAD na SBLC. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-congo-brazzaville-sw","Kongo Brazzaville NIU | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-congo-brazzaville-sw.webp","/sw/zana/mwongozo-tin/congo-brazzaville/","sw","zana-mwongozo-tin-congo-brazzaville-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kongo Brazzaville NIU | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kulinganisha-hosting-sw","Kulinganisha Hosting - gharama na fit kwa developers Afrika","VAT & Business Tax","/assets/img/tools/","zana-kulinganisha-hosting-sw.webp","/sw/zana/kulinganisha-hosting/","sw","zana-kulinganisha-hosting-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kulinganisha Hosting - gharama na fit kwa developers Afrika. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-leseni-ya-biashara-sw","Leseni ya Biashara Afrika | Vibali na Mamlaka kwa Sekta","VAT & Business Tax","/assets/img/tools/","zana-leseni-ya-biashara-sw.webp","/sw/zana/leseni-ya-biashara/","sw","zana-leseni-ya-biashara-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Leseni ya Biashara Afrika | Vibali na Mamlaka kwa Sekta. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-lesotho-sw","Lesotho TIN | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-lesotho-sw.webp","/sw/zana/mwongozo-tin/lesotho/","sw","zana-mwongozo-tin-lesotho-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Lesotho TIN | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-liberia-sw","Liberia TIN | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-liberia-sw.webp","/sw/zana/mwongozo-tin/liberia/","sw","zana-mwongozo-tin-liberia-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Liberia TIN | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-libya-sw","Libya Namba ya kodi | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-libya-sw.webp","/sw/zana/mwongozo-tin/libya/","sw","zana-mwongozo-tin-libya-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Libya Namba ya kodi | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-madagascar-sw","Madagascar NIF | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-madagascar-sw.webp","/sw/zana/mwongozo-tin/madagascar/","sw","zana-mwongozo-tin-madagascar-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Madagascar NIF | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-makisio-ya-usafirishaji-wa-biashara-sw","Makisio ya Gharama za Usafirishaji wa Biashara","VAT & Business Tax","/assets/img/tools/","zana-makisio-ya-usafirishaji-wa-biashara-sw.webp","/sw/zana/makisio-ya-usafirishaji-wa-biashara/","sw","zana-makisio-ya-usafirishaji-wa-biashara-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Makisio ya Gharama za Usafirishaji wa Biashara. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-malawi-sw","Malawi TPIN | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-malawi-sw.webp","/sw/zana/mwongozo-tin/malawi/","sw","zana-mwongozo-tin-malawi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Malawi TPIN | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-mali-sw","Mali NIF | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-mali-sw.webp","/sw/zana/mwongozo-tin/mali/","sw","zana-mwongozo-tin-mali-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Mali NIF | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-marejesho-ya-mwaka-ya-kampuni-sw","Marejesho ya mwaka ya kampuni","VAT & Business Tax","/assets/img/tools/","zana-marejesho-ya-mwaka-ya-kampuni-sw.webp","/sw/zana/marejesho-ya-mwaka-ya-kampuni/","sw","zana-marejesho-ya-mwaka-ya-kampuni-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Marejesho ya mwaka ya kampuni. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-mauritania-sw","Mauritania NIF | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-mauritania-sw.webp","/sw/zana/mwongozo-tin/mauritania/","sw","zana-mwongozo-tin-mauritania-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Mauritania NIF | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-egypt-sw","Misri namba ya usajili wa kodi | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-egypt-sw.webp","/sw/zana/mwongozo-tin/egypt/","sw","zana-mwongozo-tin-egypt-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Misri namba ya usajili wa kodi | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mjenzi-mpango-wa-biashara-sw","Mjenzi wa Mpango wa Biashara","VAT & Business Tax","/assets/img/tools/","zana-mjenzi-mpango-wa-biashara-sw.webp","/sw/zana/mjenzi-mpango-wa-biashara/","sw","zana-mjenzi-mpango-wa-biashara-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Mjenzi wa Mpango wa Biashara. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-mauritius-sw","Morisi TAN | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-mauritius-sw.webp","/sw/zana/mwongozo-tin/mauritius/","sw","zana-mwongozo-tin-mauritius-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Morisi TAN | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-morocco-sw","Moroko IF | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-morocco-sw.webp","/sw/zana/mwongozo-tin/morocco/","sw","zana-mwongozo-tin-morocco-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Moroko IF | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mpangaji-wa-biashara-ai-sw","Mpangaji wa Biashara AI","VAT & Business Tax","/assets/img/tools/","zana-mpangaji-wa-biashara-ai-sw.webp","/sw/zana/mpangaji-wa-biashara-ai/","sw","zana-mpangaji-wa-biashara-ai-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Mpangaji wa Biashara AI. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-mozambique-sw","Msumbiji NUIT | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-mozambique-sw.webp","/sw/zana/mwongozo-tin/mozambique/","sw","zana-mwongozo-tin-mozambique-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Msumbiji NUIT | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-sw","Mwongozo wa TIN Afrika | Nchi 54 kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-sw.webp","/sw/zana/mwongozo-tin/","sw","zana-mwongozo-tin-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Mwongozo wa TIN Afrika | Nchi 54 kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-namibia-sw","Namibia TIN | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-namibia-sw.webp","/sw/zana/mwongozo-tin/namibia/","sw","zana-mwongozo-tin-namibia-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Namibia TIN | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-niger-sw","Niger NIF | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-niger-sw.webp","/sw/zana/mwongozo-tin/niger/","sw","zana-mwongozo-tin-niger-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Niger NIF | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-nigeria-sw","Nigeria TIN | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-nigeria-sw.webp","/sw/zana/mwongozo-tin/nigeria/","sw","zana-mwongozo-tin-nigeria-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Nigeria TIN | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
